track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
Self Control,YoungBoy Never Broke Again,spotify:track:4vSoyDfL0uZyUoWu5NNNsQ,0.82,0.697,6,-7.296,0,0.378,0.0349,0.0,0.197,0.629,154.992,185866,4,44.96091,11,1,2010
Needed Me,Rihanna,spotify:track:4pAl7FkDMNBsjykPXo91B3,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,191600,4,50.14836,7,1,2010
5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,spotify:track:6j236RwzFFj4wqH2tWJNBD,0.4,0.882,7,-1.958,0,0.334,0.168,0.0,0.124,0.385,167.114,281533,4,21.80743,12,1,2010
Shallow,Lady Gaga & Bradley Cooper,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,215733,4,19.85254,8,1,2010
Ayy Ladies,Travis Porter Featuring Tyga,spotify:track:4P6BuLsqtg5uISdE77ypI9,0.905,0.782,10,-3.604,0,0.164,0.096,0.0,0.0623,0.798,96.055,211293,4,30.42293,12,1,2010
Sanguine Paradise,Lil Uzi Vert,spotify:track:3XiNC94b4Tq1xwv70sQJGN,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976,4,29.37627,12,1,2010
Cake By The Ocean,DNCE,spotify:track:76hfruVvmfQbw0eYn1nmeC,0.774,0.753,4,-5.445,0,0.0517,0.153,0.0,0.0371,0.896,119.002,219147,4,24.38145,8,1,2010
Keep On Lovin' You,Steel Magnolia,spotify:track:5mrpWeULubsdBHpQVcXLqB,0.511,0.781,9,-4.681,1,0.0479,0.0719,0.0,0.265,0.512,159.953,182587,4,20.97964,9,1,2010
Free,Zac Brown Band,spotify:track:4bWlAEbGHhPKQNjhTstN2p,0.453,0.412,1,-7.539,1,0.0276,0.24,0.00021,0.101,0.282,75.752,228653,4,44.78909,9,1,2010
SOS,Avicii Featuring Aloe Blacc,spotify:track:2x0RZdkZcD8QRI53XT4GI5,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202,4,25.24402,9,1,2010
Ocean,TK Kravitz Featuring Jacqueez,spotify:track:2yI8omCrTAyrTcK7NRppu7,0.709,0.264,1,-17.696,0,0.186,0.268,0.0,0.24,0.341,133.858,219437,4,42.85261,11,1,2010
Used To Love You,Gwen Stefani,spotify:track:7dhB1xznh2bbCWrFjCSH5x,0.623,0.654,8,-5.408,1,0.0674,0.0183,1.73e-06,0.398,0.193,96.017,227680,4,51.47658,7,1,2010
Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,spotify:track:38iU2jg98IZZEIJPrP7aWD,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,237947,4,54.94372,7,1,2010
Armed And Dangerous,Juice WRLD,spotify:track:5wujBwqG7INdStqGd4tRMX,0.736,0.67,10,-6.702,1,0.311,0.186,0.0,0.114,0.845,130.032,169999,4,62.0969,9,1,2010
Time,NF,spotify:track:6MxMqCgqmekcr0VwSU7AVH,0.677,0.688,0,-4.058,0,0.0633,0.138,0.0,0.114,0.198,98.049,240429,4,37.68375,11,1,2010
Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,spotify:track:4IU4LkwVDUxRIokzHqiyhQ,0.723,0.891,5,-4.31,0,0.131,0.122,0.0,0.379,0.884,163.995,213766,4,59.75172,10,1,2010
Hot Girl Bummer,blackbear,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,0.778,0.559,6,-7.109,0,0.0776,0.128,0.0,0.399,0.678,129.989,185093,1,39.04319,9,1,2010
Let Me Go,Avril Lavigne Featuring Chad Kroeger,spotify:track:2o0V0AATmWmCmMOAFWDuEV,0.385,0.654,4,-6.635,1,0.0342,0.212,0.0,0.136,0.125,164.196,267973,3,43.48854,12,1,2010
"Hey, Soul Sister",Train,spotify:track:4HlFJV71xXKIGcU3kRyttv,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,4,52.41348,10,1,2010
Light It Up,Luke Bryan,spotify:track:5w3NgfV8v1nNZFLUBlGHIL,0.608,0.928,6,-2.724,0,0.0883,0.133,0.0,0.103,0.738,130.012,177306,4,37.46902,5,1,2010
Wanted You,NAV Featuring Lil Uzi Vert,spotify:track:1Faq8G2y56A8fRv7HsLq25,0.797,0.731,9,-4.443,0,0.0479,0.229,0.0,0.224,0.623,146.93,228387,4,29.00325,12,1,2010
Love More,Chris Brown Featuring Nicki Minaj,spotify:track:2MDueMvPkUTpU6Xkmeinln,0.882,0.621,1,-6.652,1,0.0461,0.000463,0.00055,0.0784,0.487,104.954,189707,4,33.64645,8,1,2010
Animal,Neon Trees,spotify:track:1fBl642IhJOE5U319Gy2Go,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,212293,4,16.78067,11,1,2010
She's Kinda Hot,5 Seconds Of Summer,spotify:track:5fsQSDifYpjfbCqvZKPVBj,0.664,0.908,4,-4.806,1,0.0317,0.00182,0.0,0.109,0.889,118.031,216454,4,53.52739,8,1,2010
Blame It On Me,Post Malone,spotify:track:1ZemPoaj7LBj1RAQrb89EC,0.652,0.591,11,-7.274,0,0.0418,0.145,5.65e-06,0.164,0.274,121.873,261800,4,70.41373,11,1,2010
Me And Your Mama,Childish Gambino,spotify:track:31tf1qEai5o5f4r66Kd0pU,0.534,0.433,5,-12.628,1,0.0357,0.0116,0.0452,0.0667,0.235,117.834,379227,3,25.12215,14,1,2010
Motivation,Normani,spotify:track:0rIAC4PXANcKmitJfoqmVm,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,4,31.83215,7,1,2010
Blow Me (One Last Kiss),P!nk,spotify:track:4k80K0b6KZ2QjAYkXON7q6,0.597,0.919,7,-2.954,1,0.044,0.000145,0.0,0.282,0.73,113.987,255587,4,31.5061,10,1,2010
Do Re Mi,blackbear,spotify:track:3Q3myFA7q4Op95DOpHplaY,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,212027,3,79.06954,8,1,2010
Bass Down Low,Dev Featuring The Cataracs,spotify:track:4Xf7EL8G6FRYwvJADl0nf4,0.798,0.627,0,-8.086,1,0.0602,0.0778,0.0,0.0472,0.84,113.029,210600,4,26.71821,12,1,2010
Scream & Shout,will.i.am & Britney Spears,spotify:track:2iJuuzV8P9Yz0VSurttIV5,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4,46.77896,12,1,2010
Life Goes On,Lil Baby Featuring Gunna & Lil Uzi Vert,spotify:track:2bSk87AVkCIIC3Bcligq1z,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978,247055,4,42.92595,9,1,2010
Heart Like Mine,Miranda Lambert,spotify:track:4EDeBzhZMcHEx7A8IcDiaL,0.437,0.844,8,-3.394,1,0.0381,0.0642,1.42e-06,0.124,0.493,155.066,177867,4,24.80858,10,1,2010
Middle Child,J. Cole,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594,4,26.29439,8,1,2010
Done For Me,Charlie Puth Featuring Kehlani,spotify:track:1lsBTdE6MGsKeZCD6llNu7,0.856,0.632,6,-3.692,0,0.074,0.193,0.0,0.0688,0.697,112.009,180493,4,45.65712,7,1,2010
What Makes You Beautiful,One Direction,spotify:track:4cluDES4hQEUhmXj6TXkSo,0.726,0.787,4,-2.494,1,0.0738,0.009,0.0,0.0596,0.888,124.989,199987,4,19.86214,9,1,2010
Numb,Usher,spotify:track:0IGqnANwfZgUFpoPRXQxFj,0.577,0.687,8,-7.601,1,0.0471,0.0113,4.42e-06,0.112,0.291,124.956,225520,4,34.2352,7,1,2010
Red Nose,Sage The Gemini,spotify:track:1KIQ0RscHwxXPJUvhuO5Bl,0.681,0.473,11,-5.733,0,0.449,0.414,0.0,0.0794,0.766,194.826,193200,4,31.00869,12,1,2010
Digital Dash,Drake & Future,spotify:track:0GR7iJLhj80KD5LkA14ZRn,0.881,0.546,2,-7.566,1,0.12,0.00296,4.72e-06,0.226,0.276,140.032,231231,4,31.09862,8,1,2010
I Choose You,Sara Bareilles,spotify:track:7jJH8F3PHlNvxfqEAAfFDl,0.731,0.572,6,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038,218573,4,48.67277,7,1,2010
I Can Do Anything,3OH!3,spotify:track:5jyDUXlAVUh4XJEJIJgapB,0.54,0.906,5,-4.652,0,0.236,0.00247,0.0,0.368,0.438,169.94,190880,4,22.96787,10,1,2010
I Mean It,G-Eazy Featuring Remo,spotify:track:6jmTHeoWvBaSrwWttr8Xvu,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,236480,4,56.27748,8,1,2010
Beer Never Broke My Heart,Luke Combs,spotify:track:3RzcoFkZ0AOp2nH71jP504,0.54,0.863,1,-4.483,1,0.0481,0.0138,0.0,0.0874,0.64,77.0,186733,4,19.16975,11,1,2010
Wrong Baby Wrong,Martina McBride,spotify:track:0F9BbXn7zjDkM6SRJvkBOd,0.572,0.673,6,-5.565,1,0.042,0.0596,0.0,0.0887,0.573,106.024,221667,4,22.83603,9,1,2010
Someone Else Calling You Baby,Luke Bryan,spotify:track:7DkzLcSXS4KhSvbvIJja3M,0.498,0.916,8,-3.728,1,0.0662,0.052,1.31e-06,0.0734,0.352,115.045,229253,4,63.14105,9,1,2010
What Are You So Afraid Of,XXXTENTACION,spotify:track:57nOpVSc3j9o03Cr928ZM4,0.639,0.312,0,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369,150769,4,37.15499,8,1,2010
Stitch By Stitch,Javier Colon,spotify:track:54QbmsN1P8JKzJlKfEVPLe,0.507,0.654,10,-6.327,1,0.0467,0.211,4.25e-06,0.163,0.197,179.955,196320,4,49.69511,9,1,2010
Do You Wanna Touch Me (Oh Yeah),Glee Cast Featuring Gwyneth Paltrow,spotify:track:1jgmLWJ6vlPpE1nWjB61Az,0.626,0.804,11,-3.586,1,0.0553,0.000841,0.0,0.543,0.63,126.972,216640,4,21.06653,13,1,2010
Pretty Little Fears,6LACK Featuring J. Cole,spotify:track:4at3d5QWnlibMVN75ECDrp,0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,240342,4,27.88936,11,1,2010
Shades Of Cool,Lana Del Rey,spotify:track:4VSg5K1hnbmIg4PwRdY6wV,0.262,0.482,2,-6.863,0,0.0302,0.554,0.0161,0.244,0.0878,137.918,342093,3,21.67128,15,1,2010
Neighbors Know My Name,Trey Songz,spotify:track:6jvvpPJQJy5rMOEkLlADl6,0.663,0.693,7,-5.776,0,0.0635,0.0379,0.0,0.162,0.391,120.026,186307,4,64.13928,8,1,2010
Zack And Codeine,Post Malone,spotify:track:5lZZmityu9TAjNvSY6GLhR,0.738,0.824,5,-5.165,0,0.0437,0.15,0.0,0.132,0.386,138.039,204360,4,27.46447,9,1,2010
Don't Drop That Thun Thun!,The FiNATTiCZ,spotify:track:77doqkS2s213W6AKgPC6Xj,0.931,0.415,7,-8.491,1,0.293,0.0613,0.0,0.059,0.619,97.995,202199,4,82.08289,7,1,2010
Flip The Switch,Quavo Featuring Drake,spotify:track:1rlIrbWboTRGeKfHhgbJRZ,0.853,0.637,3,-5.924,0,0.331,0.129,0.0,0.267,0.496,86.048,156195,4,44.00127,6,1,2010
Look At Her Now.,Selena Gomez,spotify:track:4yI3HpbSFSgFZtJP2kDe5m,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596,5,33.33921,7,1,2010
Young & Gettin' It,Meek Mill Featuring Kirko Bangz,spotify:track:6MVdz8I7oYm86MRzZiOZa8,0.624,0.752,4,-5.43,1,0.121,0.244,0.0,0.131,0.858,134.021,205973,4,29.92375,12,1,2010
Marry Me,Jason Derulo,spotify:track:3ogtSrlbtiTamktbA0hw0E,0.568,0.631,7,-5.623,1,0.0273,0.033,0.0,0.144,0.23,105.096,225027,4,31.41365,10,1,2010
Don't Come Out The House,Metro Boomin Featuring 21 Savage,spotify:track:2Grb4G6t9VIqo6moKUloom,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,168347,4,52.35407,8,1,2010
Ordinary Life,The Weeknd,spotify:track:15k2nBQJ0teDmPZHrOXL2N,0.544,0.586,7,-7.486,0,0.0794,0.0276,0.0,0.0961,0.361,149.882,221920,4,26.85691,11,1,2010
I Got You,Bebe Rexha,spotify:track:2jB9QaPJyVdz2Q0Va8rrnU,0.606,0.887,9,-4.782,0,0.052,0.0498,3.47e-06,0.0958,0.349,97.972,191787,4,30.9063,9,1,2010
Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",spotify:track:6zegtH6XXd2PDPLvy1Y0n2,0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64e-06,0.0859,0.334,102.861,190067,4,24.72779,8,1,2010
Vanilla Twilight,Owl City,spotify:track:0vCTQcxSGAgjHaiAsIANKn,0.582,0.529,11,-7.637,1,0.0248,0.00961,0.000554,0.113,0.567,166.134,231707,4,49.28075,9,1,2010
Bad Blood,Taylor Swift Featuring Kendrick Lamar,spotify:track:273dCMFseLcVsoSWx59IoE,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,211933,4,24.10787,11,1,2010
Demons And Angels,A Boogie Wit da Hoodie Featuring Juice WRLD,spotify:track:3L19besdNQzd342qL78xqm,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,4,50.98528,9,1,2010
Hallelujah,Matthew Schuler,spotify:track:31BJMDDbKD12ei9mxddZzf,0.335,0.341,6,-5.049,1,0.0297,0.678,0.0,0.111,0.205,105.756,240335,3,38.66714,12,1,2010
Toot It And Boot It,YG,spotify:track:3AqcBOSlJF7xMgvLpQoa3c,0.8,0.536,7,-9.533,1,0.0893,0.127,0.0,0.106,0.247,95.03,243747,4,30.13884,13,1,2010
Mama's Broken Heart,Miranda Lambert,spotify:track:2mXsZsJBThTaJXbNcg5QD4,0.768,0.809,4,-4.204,0,0.0616,0.278,0.0,0.139,0.748,111.989,177773,4,64.61373,6,1,2010
Two Black Cadillacs,Carrie Underwood,spotify:track:5mFYtqhN4T2D9IPSaZnVDw,0.555,0.854,5,-4.468,0,0.0609,0.0223,3.95e-06,0.0672,0.448,119.991,297947,4,23.77385,15,1,2010
On My Mind,Ellie Goulding,spotify:track:7Ecd8L1T4MiJrBNXr6pi2e,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,213445,4,38.58291,10,1,2010
The Night We Met,Lord Huron,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,208212,3,25.78628,6,1,2010
Where Are U Now,Skrillex & Diplo With Justin Bieber,spotify:track:66hayvUbTotekKU3H4ta1f,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286,4,20.61141,12,1,2010
Sorry Not Sorry,Demi Lovato,spotify:track:7gvd8xj4QgPqbQSsn5pV7d,0.705,0.64,11,-6.928,0,0.225,0.0237,0.0,0.262,0.887,144.077,203760,4,48.2161,11,1,2010
Stay,Rihanna Featuring Mikky Ekko,spotify:track:1dEy9Pl81QopSxNsPxXQxv,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707,4,122.38574,7,1,2010
Booty,Jennifer Lopez Featuring Iggy Azalea Or Pitbull,spotify:track:6dshconh2KBbGxVh7GtSTC,0.709,0.949,0,-4.155,1,0.0509,0.00296,0.00022,0.26,0.398,128.966,209700,4,30.89963,10,1,2010
Fireball,Pitbull Featuring John Ryan,spotify:track:49eplIHvgCLY8HAgcaWrUb,0.69,0.937,10,-5.393,1,0.0642,0.0894,0.000104,0.0532,0.794,122.951,235012,4,48.05508,12,1,2010
"Thank U, Next",Ariana Grande,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,4,128.64291,6,1,2010
Little Drummer Boy,Pentatonix,spotify:track:7BvCDrlYwJ5D9RUqvvs3BT,0.713,0.411,8,-8.24,1,0.0355,0.3,7.19e-05,0.0763,0.626,134.007,255879,4,23.37582,14,1,2010
Mockingbird,Rob Thomas,spotify:track:4L9J2or96xvWhQwWw09fHO,0.571,0.77,0,-5.498,1,0.0314,0.0534,1.02e-06,0.129,0.613,141.996,240320,4,35.27254,11,1,2010
With Them,Young Thug,spotify:track:0tISnxqgVmxqhVghsTi2Rr,0.926,0.517,9,-6.794,1,0.184,0.00218,0.0,0.091,0.284,132.07,197747,4,37.92717,9,1,2010
Don't Ya,Brett Eldredge,spotify:track:3Qe097eJNp9MfpT2PieEw0,0.537,0.693,9,-5.256,1,0.0847,0.0566,0.0,0.146,0.581,176.004,181210,4,30.89304,10,1,2010
Poker Face,Glee Cast,spotify:track:1rc7RzuBYQ9KZIntUyEAVb,0.467,0.195,4,-9.281,1,0.0656,0.924,0.0,0.138,0.288,75.896,219613,4,32.88048,11,1,2010
Karate Chop (Remix),Future Featuring Lil Wayne,spotify:track:2Ih0U9yUuY0oU2In3h21If,0.755,0.576,11,-5.427,1,0.155,0.00326,0.0,0.147,0.555,134.877,276373,4,43.78298,8,1,2010
Blank Space,Taylor Swift,spotify:track:1kHEuJRasudLhjvnbfc4yS,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,231827,4,36.56333,11,1,2010
Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",spotify:track:5b2bu6yyATC1zMXDGScJ2d,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560,4,36.40724,10,1,2010
It Don't Hurt Like It Used To,Billy Currington,spotify:track:0iA1unTbTbDOWUSlbwJ1pS,0.558,0.818,8,-4.07,1,0.0403,0.071,0.0,0.21,0.453,81.034,184507,4,20.2542,7,1,2010
Somebody,"Internet Money, Lil Tecca & A Boogie Wit da Hoodie",spotify:track:735RSTb2xbtWbDtKD9XDYi,0.63,0.671,6,-6.659,0,0.256,0.363,0.0,0.113,0.333,89.921,174333,4,49.36604,9,1,2010
God's Plan,Drake,spotify:track:6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4,62.99845,9,1,2010
Break Up With Him,Old Dominion,spotify:track:5ZManJDV3CexO66nRCkdiV,0.615,0.632,3,-5.382,1,0.0374,0.0685,0.0,0.108,0.56,152.035,207733,4,24.101,10,1,2010
How Not To,Dan + Shay,spotify:track:4n0xztUAbHPUV8G3NQvF30,0.501,0.836,11,-3.587,0,0.0491,0.208,0.0,0.152,0.618,159.863,192000,4,26.14243,9,1,2010
The Race,Tay-K,spotify:track:3wGXyJGsCf1myH5MooQIqE,0.766,0.606,9,-6.064,1,0.456,0.00266,0.0,0.166,0.352,160.223,140000,4,48.76792,6,1,2010
Cat Daddy,Rej3ctz,spotify:track:1N4jhCFeE0hrZGYfpJsSAF,0.872,0.719,2,-8.663,1,0.235,0.0121,1.01e-06,0.246,0.32,101.967,200803,4,41.94511,12,1,2010
Millionaire,Chris Stapleton,spotify:track:68JS5SFTnW5Yv9Vzw81Jf0,0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,210133,4,23.82185,7,1,2010
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,spotify:track:731Pa6Gt7GAdADATMSEL0N,0.67,0.58,8,-6.586,0,0.144,0.777,0.0,0.11,0.309,157.999,254627,4,48.02796,11,1,2010
Hate Me,Ellie Goulding & Juice WRLD,spotify:track:6kls8cSlUyHW2BUOkDJIZE,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,186223,4,41.81393,10,1,2010
R.I.P.,Young Jeezy Featuring 2 Chainz,spotify:track:2JJ5h2I1S0UR4tyD0U1I7K,0.827,0.492,11,-9.338,1,0.265,0.0158,0.0,0.111,0.485,96.991,199973,4,62.82832,6,1,2010
Outside,Calvin Harris Featuring Ellie Goulding,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,227267,4,39.99223,10,1,2010
Round Here Buzz,Eric Church,spotify:track:52ioLaTnO2J7BWY8UN2n9D,0.638,0.441,2,-9.064,1,0.0347,0.0422,1.33e-05,0.107,0.473,76.078,214627,4,27.86134,10,1,2010
Fine China,Chris Brown,spotify:track:0yz2J4wsXFCjMjpJ6A74yV,0.654,0.731,10,-4.767,0,0.0568,0.0419,0.0,0.122,0.59,104.002,213200,4,39.38508,10,1,2010
Boyfriend,Big Time Rush,spotify:track:1rKBOL9kJfX1Y4C3QaOvRH,0.614,0.857,1,-4.171,0,0.111,0.0987,0.0,0.177,0.677,164.146,201040,4,33.42683,7,1,2010
The Weekend,SZA,spotify:track:6gU9OKjOE7ghfEd55oRO57,0.487,0.366,8,-9.405,0,0.0531,0.241,0.0,0.126,0.161,68.191,272187,5,39.45954,9,1,2010
With You,Drake Featuring PARTYNEXTDOOR,spotify:track:3aJkV6DUTSCqOwVwaBDG9B,0.878,0.406,1,-9.961,1,0.249,0.136,0.000231,0.112,0.785,128.015,195053,4,37.9837,7,1,2010
Do You Want To Build A Snowman?,"Kristen Bell, Agatha Lee Monn & Katie Lopez",spotify:track:2yi7HZrBOC4bMUSTcs4VK6,0.306,0.121,0,-15.551,0,0.0554,0.85,0.000176,0.257,0.166,174.055,206507,4,35.31831,10,1,2010
Money On You,Chris Blue,spotify:track:35ap6ekPdkGkiUkWfWhZB4,0.629,0.723,0,-5.988,1,0.0433,0.0207,0.0,0.188,0.514,101.016,194663,4,30.47376,9,1,2010
Sorry,Justin Bieber,spotify:track:6ymzo0FG6EtTW3N9NyeoqQ,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787,4,48.16355,9,1,2010
Loving You No More,Diddy - Dirty Money Featuring Drake,spotify:track:1A0qqpBZTPWO2H7tyOBqlE,0.41,0.688,8,-2.228,0,0.0372,0.0331,0.0,0.205,0.465,189.607,245000,4,40.75548,12,1,2010
Pop Style,Drake Featuring The Throne,spotify:track:5mPSyjLatqB00IkPqRlbTE,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0595,133.054,212947,4,30.27795,10,1,2010
All Around The World,Justin Bieber Featuring Ludacris,spotify:track:1Mg8vLBYwizu7AuhYQO64V,0.689,0.816,3,-3.951,0,0.178,0.019,2.42e-06,0.181,0.775,127.958,244547,4,30.59602,15,1,2010
Easy,Rascal Flatts Featuring Natasha Bedingfield,spotify:track:7jkWXm5j2er2KfsCRPwWfy,0.343,0.594,2,-4.876,1,0.0344,0.128,0.0,0.128,0.425,120.998,218480,3,15.33824,8,1,2010
Love Myself,Hailee Steinfeld,spotify:track:36phXHOKx8rO7CMp2vNX4x,0.617,0.759,0,-6.785,0,0.0677,0.0026,0.0,0.419,0.324,122.925,218773,4,24.28174,8,1,2010
Pom Poms,Jonas Brothers,spotify:track:4ZtnkM504iN0eeCLfGew2W,0.677,0.977,1,-2.198,0,0.0902,0.0663,0.0,0.281,0.902,148.006,198053,4,43.45342,10,1,2010
Wide Awake,Katy Perry,spotify:track:5JLv62qFIS1DR3zGEcApRt,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,220947,4,27.03673,9,1,2010
High Hopes,Panic! At The Disco,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4,34.1161,9,1,2010
Bottoms Up,Brantley Gilbert,spotify:track:477pWnF7WFWb9Qs6g8rs4J,0.476,0.857,7,-5.733,1,0.0432,0.113,0.0,0.135,0.543,169.975,220200,4,22.97535,13,1,2010
Pete Davidson,Ariana Grande,spotify:track:0XOnMqLQDO89iAg7dWWwnG,0.652,0.31,4,-10.212,1,0.0509,0.43,1.16e-05,0.182,0.304,119.913,73813,4,26.2508,5,1,2010
Give Me All Your Luvin',Madonna Featuring Nicki Minaj & M.I.A.,spotify:track:2woCC5hiuPTDAonxhEojP0,0.68,0.885,11,-4.36,1,0.0382,0.00557,0.000704,0.377,0.879,144.998,202760,4,28.35992,8,1,2010
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,spotify:track:0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993,262173,4,58.70723,11,1,2010
Oui,Jeremih,spotify:track:0PJIbOdMs3bd5AT8liULMQ,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,238320,5,23.65862,11,1,2010
How I'll Always Be,Tim McGraw,spotify:track:2ZekuYUoEIBrUwHOY0gcgB,0.578,0.825,2,-4.693,1,0.0331,0.312,1.4e-05,0.0912,0.654,93.035,213453,4,36.07106,13,1,2010
Purpose,Justin Bieber,spotify:track:2IjyFRCRn8x1bEquOM3vxg,0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029,210160,4,43.06735,12,1,2010
1994,Jason Aldean,spotify:track:3C6WblKJq7rpsPsIafytEV,0.598,0.777,11,-6.676,0,0.0396,0.183,0.0,0.111,0.821,159.942,242680,4,36.74216,12,1,2010
Somewhere With You,Kenny Chesney,spotify:track:3pkzJjJXfdDjhpXx639MIH,0.68,0.849,1,-6.475,0,0.0376,0.0862,0.00013,0.174,0.536,111.969,243520,4,36.83704,11,1,2010
Just Gettin' Started,Jason Aldean,spotify:track:1WtdhlaiUoDTrVNSwaya0L,0.507,0.805,9,-4.611,0,0.0867,0.396,1.16e-06,0.106,0.513,167.983,195480,4,22.00514,11,1,2010
Candy Paint,Post Malone,spotify:track:32lItqlMi4LBhb4k0BaSaC,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,4,37.07574,11,1,2010
Good Life,OneRepublic,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,253307,4,22.28434,9,1,2010
Pound The Alarm,Nicki Minaj,spotify:track:0LohatbcUXRauoeMlR1jnS,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.26e-06,0.0241,0.591,125.054,205640,4,42.5867,10,1,2010
Fireflies,Owl City,spotify:track:3DamFFqW32WihKkTVlwTYQ,0.513,0.661,3,-6.8,1,0.0439,0.0274,0.0,0.118,0.461,180.118,228347,4,22.14698,12,1,2010
Snapback,Old Dominion,spotify:track:7I5fYc4qKJddht8Ozhqqdx,0.687,0.793,5,-3.577,1,0.0333,0.305,3.23e-06,0.1,0.673,100.991,206507,4,21.24818,9,1,2010
Steal My Girl,One Direction,spotify:track:2Bs4jQEGMycglOfWPBqrVG,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,228133,4,26.34201,11,1,2010
Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,spotify:track:3rsOs39rDAYxIOrDTHAgR9,0.755,0.7,1,-3.586,1,0.0455,0.0846,0.0,0.452,0.383,81.514,216653,4,62.71197,11,1,2010
